slot,time,hour,mean,q05,q95
24,06:00,0,0.004323117625617857,0.0,0.041295522380925834
24,06:00,1,0.0072166457054335335,0.0,0.05329573134584263
24,06:00,2,0.013463332908790693,0.0,0.07054297965812206
24,06:00,3,0.02861466133528199,0.0,0.10052982984173084
24,06:00,4,0.054728738756461996,0.0,0.17620903980389935
24,06:00,5,0.08699390798964284,0.0,0.2664478034674959
24,06:00,6,0.10971912022297547,0.0,0.2533977987451169
24,06:00,7,0.15071545686881324,0.0916167666832266,0.2258563385438761
24,06:00,8,0.2484245790238799,0.06349018954809621,0.7398367869374444
24,06:00,9,0.1414404100411008,0.0,0.2693503786406306
24,06:00,10,0.07206339021450026,0.0,0.15786321101437586
24,06:00,11,0.04100890601106162,0.0,0.10693146464405764
24,06:00,12,0.02412741415069682,0.0,0.06823722117495301
24,06:00,13,0.011586177893710496,0.0,0.04118700929801122
24,06:00,14,0.003979441722793448,0.0,0.021781405120119085
24,06:00,15,0.0010875559164767558,0.0,0.00899320747400531
24,06:00,16,0.0003319546670969458,0.0,0.0011918538083051655
24,06:00,17,0.00011772480752094371,0.0,0.0
24,06:00,18,0.000026251587377224814,0.0,0.0
24,06:00,19,0.00001788895617398642,0.0,0.0
24,06:00,20,0.000010289044460792894,0.0,0.0
24,06:00,21,3.0345501339921407e-6,0.0,0.0
24,06:00,22,0.0,0.0,0.0
24,06:00,23,0.0,0.0,0.0
25,06:15,0,0.003852180123175824,0.0,0.037664144408916675
25,06:15,1,0.006237027931405809,0.0,0.04986407236291124
25,06:15,2,0.011516824397061996,0.0,0.06416573942011092
25,06:15,3,0.024208574310794387,0.0,0.08923474208034121
25,06:15,4,0.047573935750087545,0.0,0.14195290023264923
25,06:15,5,0.07834045407223843,0.0,0.24504846578979114
25,06:15,6,0.1060220708662054,0.0,0.2746009195625413
25,06:15,7,0.1389082838045822,0.07961068911418412,0.19597186945409617
25,06:15,8,0.2287500099722413,0.0782520425027578,0.5919966661481293
25,06:15,9,0.17188414556212622,0.0,0.34929663317133486
25,06:15,10,0.08515147715885686,0.0,0.17822156108218035
25,06:15,11,0.047102208964147116,0.0,0.12179095748349783
25,06:15,12,0.028176909547047692,0.0,0.07952352191603193
25,06:15,13,0.014573850391651398,0.0,0.04715489933527631
25,06:15,14,0.005612766209420566,0.0,0.024088728799302017
25,06:15,15,0.0015144799885622442,0.0,0.010924878830010087
25,06:15,16,0.00037867963061925314,0.0,0.0021798745817907805
25,06:15,17,0.00013073497338990454,0.0,0.0
25,06:15,18,0.00003253875710080528,0.0,0.0
25,06:15,19,0.000018523448635871422,0.0,0.0
25,06:15,20,0.00001083065496644802,0.0,0.0
25,06:15,21,3.4934856862822437e-6,0.0,0.0
25,06:15,22,0.0,0.0,0.0
25,06:15,23,0.0,0.0,0.0
26,06:30,0,0.0033475702477353464,0.0,0.03609539040709428
26,06:30,1,0.005345949604972205,0.0,0.04580036880999605
26,06:30,2,0.009755175250981529,0.0,0.057097288088779355
26,06:30,3,0.019939877058633093,0.0,0.08215477071470198
26,06:30,4,0.04052025830415579,0.0,0.1253676350431831
26,06:30,5,0.07040794715191606,0.0,0.22150654859605767
26,06:30,6,0.10218920651902112,0.0,0.29276253516024175
26,06:30,7,0.1274318959577669,0.0138348603053009,0.20752522414158314
26,06:30,8,0.2041826748269365,0.08255771763073269,0.45362305187322916
26,06:30,9,0.20093757361762923,0.011751996754727045,0.494213115692795
26,06:30,10,0.10141784445493149,0.0,0.19911138295852676
26,06:30,11,0.05420085767352981,0.0,0.1347265663552496
26,06:30,12,0.03224094740791999,0.0,0.0900960789076648
26,06:30,13,0.01774720342293925,0.0,0.05600197807219112
26,06:30,14,0.007472279694788956,0.0,0.030266311829575954
26,06:30,15,0.0021187437112737064,0.0,0.0162074780168161
26,06:30,16,0.00050402055182915,0.0,0.002544615954523044
26,06:30,17,0.00017434293969441044,0.0,0.0
26,06:30,18,0.00003529394813212971,0.0,0.0
26,06:30,19,0.000017778988301217575,0.0,0.0
26,06:30,20,9.990444382723118e-6,0.0,0.0
26,06:30,21,2.56822252170711e-6,0.0,0.0
26,06:30,22,0.0,0.0,0.0
26,06:30,23,0.0,0.0,0.0
27,06:45,0,0.002893942386870624,0.0,0.03393005107187952
27,06:45,1,0.004700482758703188,0.0,0.04230969070982206
27,06:45,2,0.008226448675959284,0.0,0.05413475133761711
27,06:45,3,0.01601156342945021,0.0,0.0768396040661556
27,06:45,4,0.033557202347414626,0.0,0.11067418720566752
27,06:45,5,0.06244225852924127,0.0,0.19964494178151654
27,06:45,6,0.09551758550534119,0.0,0.2866533275663225
27,06:45,7,0.11701110775298026,0.0,0.23134256196181213
27,06:45,8,0.1773699448836739,0.08669287058006309,0.3170769556581051
27,06:45,9,0.22820820175776024,0.03827274818869725,0.6245335030960415
27,06:45,10,0.12198347618645448,0.0,0.23998877908310734
27,06:45,11,0.062294873714795564,0.0,0.14645959462058455
27,06:45,12,0.03614483518025316,0.0,0.09964997868982284
27,06:45,13,0.020712576723229795,0.0,0.06284727835550766
27,06:45,14,0.009086310330205615,0.0,0.03545649263523121
27,06:45,15,0.002813894148995592,0.0,0.01890425628055528
27,06:45,16,0.0007280904625630697,0.0,0.005126683607143689
27,06:45,17,0.0002158233640225926,0.0,0.0
27,06:45,18,0.000043803438278407484,0.0,0.0
27,06:45,19,0.000020287600081027604,0.0,0.0
27,06:45,20,0.00001240029346132504,0.0,0.0
27,06:45,21,4.8905302565044535e-6,0.0,0.0
27,06:45,22,0.0,0.0,0.0
27,06:45,23,0.0,0.0,0.0
28,07:00,0,0.0025809194522898892,0.0,0.0299041881371786
28,07:00,1,0.004164407862889413,0.0,0.03955239432766196
28,07:00,2,0.007057935942705092,0.0,0.051411184781878685
28,07:00,3,0.01330462314606228,0.0,0.07047661219261937
28,07:00,4,0.028455951572553425,0.0,0.10052982984173084
28,07:00,5,0.0545700289937343,0.0,0.17620903980389935
28,07:00,6,0.0868351982269144,0.0,0.2664478034674959
28,07:00,7,0.10956041046024728,0.0,0.2533977987451169
28,07:00,8,0.15055674710608463,0.08972562460373958,0.2258563385438761
28,07:00,9,0.24826586926114994,0.06349018954809621,0.7398367869374444
28,07:00,10,0.14128170027837245,0.0,0.2693503786406306
28,07:00,11,0.07190468045177303,0.0,0.15786321101437586
28,07:00,12,0.04085019624833345,0.0,0.10693146464405764
28,07:00,13,0.023968704387968307,0.0,0.06823722117495301
28,07:00,14,0.011440360776772494,0.0,0.04118700929801122
28,07:00,15,0.003840369761174408,0.0,0.02003827706685521
28,07:00,16,0.0009950799898626164,0.0,0.0071105103790495006
28,07:00,17,0.00025203180249542965,0.0,0.0
28,07:00,18,0.00007184472684222586,0.0,0.0
28,07:00,19,0.000022421575299155158,0.0,0.0
28,07:00,20,0.000014058944095916765,0.0,0.0
28,07:00,21,6.4590323827232385e-6,0.0,0.0
28,07:00,22,0.0,0.0,0.0
28,07:00,23,0.0,0.0,0.0
29,07:15,0,0.0023247082416764193,0.0,0.02810886532625903
29,07:15,1,0.003711059916936298,0.0,0.03610254077968007
29,07:15,2,0.006095907725166226,0.0,0.04817845060130965
29,07:15,3,0.011375704190822391,0.0,0.06416573942011092
29,07:15,4,0.024067454104555065,0.0,0.08923474208034121
29,07:15,5,0.047432815543848456,0.0,0.14195290023264923
29,07:15,6,0.07819933386599809,0.0,0.24504846578979114
29,07:15,7,0.10588095065996535,0.0,0.2746009195625413
29,07:15,8,0.13876716359834315,0.07961068911418412,0.19597186945409617
29,07:15,9,0.22860888976600235,0.07785223341537284,0.5919966661481293
