slot,time,hour,mean,q05,q95
4,01:00,19,0.0,0.0,0.0
4,01:00,20,0.0,0.0,0.0
4,01:00,21,0.0,0.0,0.0
4,01:00,22,0.0,0.0,0.0
4,01:00,23,0.0,0.0,0.0
5,01:15,0,0.175071843943324,0.0,1.0
5,01:15,1,0.396964256771221,0.0,0.7227991396855488
5,01:15,2,0.3992014806381663,0.0,0.764062510368295
5,01:15,3,0.028759702201802215,0.0,0.20967413668173335
5,01:15,4,2.7164454875608924e-6,0.0,0.0
5,01:15,5,0.0,0.0,0.0
5,01:15,6,0.0,0.0,0.0
5,01:15,7,0.0,0.0,0.0
5,01:15,8,0.0,0.0,0.0
5,01:15,9,0.0,0.0,0.0
5,01:15,10,0.0,0.0,0.0
5,01:15,11,0.0,0.0,0.0
5,01:15,12,0.0,0.0,0.0
5,01:15,13,0.0,0.0,0.0
5,01:15,14,0.0,0.0,0.0
5,01:15,15,0.0,0.0,0.0
5,01:15,16,0.0,0.0,0.0
5,01:15,17,0.0,0.0,0.0
5,01:15,18,0.0,0.0,0.0
5,01:15,19,0.0,0.0,0.0
5,01:15,20,0.0,0.0,0.0
5,01:15,21,0.0,0.0,0.0
5,01:15,22,0.0,0.0,0.0
5,01:15,23,0.0,0.0,0.0
6,01:30,0,0.14063452180209252,0.0,1.0
6,01:30,1,0.2888113644336686,0.0,0.6870332280767532
6,01:30,2,0.4642606364230307,0.0,0.7792701550049378
6,01:30,3,0.10577389637756895,0.0,0.40168978392305676
6,01:30,4,0.0005195809636412234,0.0,0.0
6,01:30,5,0.0,0.0,0.0
6,01:30,6,0.0,0.0,0.0
6,01:30,7,0.0,0.0,0.0
6,01:30,8,0.0,0.0,0.0
6,01:30,9,0.0,0.0,0.0
6,01:30,10,0.0,0.0,0.0
6,01:30,11,0.0,0.0,0.0
6,01:30,12,0.0,0.0,0.0
6,01:30,13,0.0,0.0,0.0
6,01:30,14,0.0,0.0,0.0
6,01:30,15,0.0,0.0,0.0
6,01:30,16,0.0,0.0,0.0
6,01:30,17,0.0,0.0,0.0
6,01:30,18,0.0,0.0,0.0
6,01:30,19,0.0,0.0,0.0
6,01:30,20,0.0,0.0,0.0
6,01:30,21,0.0,0.0,0.0
6,01:30,22,0.0,0.0,0.0
6,01:30,23,0.0,0.0,0.0
7,01:45,0,0.11155866330055737,0.0,0.9140513980882498
7,01:45,1,0.19583706042684962,0.0,0.6261672902843467
7,01:45,2,0.48187909728644435,0.0,0.8267356665839212
7,01:45,3,0.20787794558490189,0.0,0.5276187258805882
7,01:45,4,0.002847233401246826,0.0,0.0
7,01:45,5,0.0,0.0,0.0
7,01:45,6,0.0,0.0,0.0
7,01:45,7,0.0,0.0,0.0
7,01:45,8,0.0,0.0,0.0
7,01:45,9,0.0,0.0,0.0
7,01:45,10,0.0,0.0,0.0
7,01:45,11,0.0,0.0,0.0
7,01:45,12,0.0,0.0,0.0
7,01:45,13,0.0,0.0,0.0
7,01:45,14,0.0,0.0,0.0
7,01:45,15,0.0,0.0,0.0
7,01:45,16,0.0,0.0,0.0
7,01:45,17,0.0,0.0,0.0
7,01:45,18,0.0,0.0,0.0
7,01:45,19,0.0,0.0,0.0
7,01:45,20,0.0,0.0,0.0
7,01:45,21,0.0,0.0,0.0
7,01:45,22,0.0,0.0,0.0
7,01:45,23,0.0,0.0,0.0
8,02:00,0,0.08666174571108895,0.0,0.7288205011995206
8,02:00,1,0.1431807591522267,0.0,0.585207199361578
8,02:00,2,0.45737010289878216,0.0,0.7790438150781387
8,02:00,3,0.3031482544117612,0.0,0.6493523867038214
8,02:00,4,0.009639137826141774,0.0,0.05072980279128514
8,02:00,5,0.0,0.0,0.0
8,02:00,6,0.0,0.0,0.0
8,02:00,7,0.0,0.0,0.0
8,02:00,8,0.0,0.0,0.0
8,02:00,9,0.0,0.0,0.0
8,02:00,10,0.0,0.0,0.0
8,02:00,11,0.0,0.0,0.0
8,02:00,12,0.0,0.0,0.0
8,02:00,13,0.0,0.0,0.0
8,02:00,14,0.0,0.0,0.0
8,02:00,15,0.0,0.0,0.0
8,02:00,16,0.0,0.0,0.0
8,02:00,17,0.0,0.0,0.0
8,02:00,18,0.0,0.0,0.0
8,02:00,19,0.0,0.0,0.0
8,02:00,20,0.0,0.0,0.0
8,02:00,21,0.0,0.0,0.0
8,02:00,22,0.0,0.0,0.0
8,02:00,23,0.0,0.0,0.0
9,02:15,0,0.06281042368337275,0.0,0.5620153757175761
9,02:15,1,0.11712986855870032,0.0,0.5751888866581011
9,02:15,2,0.39240116603771336,0.0,0.7227991396855488
9,02:15,3,0.3989250445732346,0.0,0.764062510368295
9,02:15,4,0.028730780701491928,0.0,0.20967413668173335
9,02:15,5,2.7164454875608924e-6,0.0,0.0
9,02:15,6,0.0,0.0,0.0
9,02:15,7,0.0,0.0,0.0
9,02:15,8,0.0,0.0,0.0
9,02:15,9,0.0,0.0,0.0
9,02:15,10,0.0,0.0,0.0
9,02:15,11,0.0,0.0,0.0
9,02:15,12,0.0,0.0,0.0
9,02:15,13,0.0,0.0,0.0
9,02:15,14,0.0,0.0,0.0
9,02:15,15,0.0,0.0,0.0
9,02:15,16,0.0,0.0,0.0
9,02:15,17,0.0,0.0,0.0
9,02:15,18,0.0,0.0,0.0
9,02:15,19,0.0,0.0,0.0
9,02:15,20,0.0,0.0,0.0
9,02:15,21,0.0,0.0,0.0
9,02:15,22,0.0,0.0,0.0
9,02:15,23,0.0,0.0,0.0
10,02:30,0,0.04195276368579015,0.0,0.3903131916023684
10,02:30,1,0.10239659639833079,0.0,0.6337181672099557
10,02:30,2,0.2852935281223889,0.0,0.6870332280767532
10,02:30,3,0.46408208205169627,0.0,0.7792701550049378
10,02:30,4,0.1057608628468781,0.0,0.40168978392305676
10,02:30,5,0.0005141668949167082,0.0,0.0
10,02:30,6,0.0,0.0,0.0
10,02:30,7,0.0,0.0,0.0
10,02:30,8,0.0,0.0,0.0
10,02:30,9,0.0,0.0,0.0
10,02:30,10,0.0,0.0,0.0
10,02:30,11,0.0,0.0,0.0
10,02:30,12,0.0,0.0,0.0
10,02:30,13,0.0,0.0,0.0
10,02:30,14,0.0,0.0,0.0
10,02:30,15,0.0,0.0,0.0
10,02:30,16,0.0,0.0,0.0
10,02:30,17,0.0,0.0,0.0
10,02:30,18,0.0,0.0,0.0
10,02:30,19,0.0,0.0,0.0
10,02:30,20,0.0,0.0,0.0
10,02:30,21,0.0,0.0,0.0
10,02:30,22,0.0,0.0,0.0
10,02:30,23,0.0,0.0,0.0
11,02:45,0,0.024198355741768426,0.0,0.14726628921344376
11,02:45,1,0.08953714628212237,0.0,0.6451033030017387
11,02:45,2,0.19380669446319793,0.0,0.6261672902843467
11,02:45,3,0.48174069402318526,0.0,0.8267356665839212
11,02:45,4,0.20787308722074396,0.0,0.5276187258805882
11,02:45,5,0.0028440222689826242,0.0,0.0
11,02:45,6,0.0,0.0,0.0
11,02:45,7,0.0,0.0,0.0
11,02:45,8,0.0,0.0,0.0
11,02:45,9,0.0,0.0,0.0
11,02:45,10,0.0,0.0,0.0
11,02:45,11,0.0,0.0,0.0
11,02:45,12,0.0,0.0,0.0
11,02:45,13,0.0,0.0,0.0
11,02:45,14,0.0,0.0,0.0
11,02:45,15,0.0,0.0,0.0
11,02:45,16,0.0,0.0,0.0
11,02:45,17,0.0,0.0,0.0
11,02:45,18,0.0,0.0,0.0
11,02:45,19,0.0,0.0,0.0
11,02:45,20,0.0,0.0,0.0
11,02:45,21,0.0,0.0,0.0
11,02:45,22,0.0,0.0,0.0
11,02:45,23,0.0,0.0,0.0
12,03:00,0,0.013783220691558505,0.0,0.0
12,03:00,1,0.07479067724839875,0.0,0.5905120387205148
12,03:00,2,0.14137780434896424,0.0,0.585207199361578
12,03:00,3,0.4572615319782557,0.0,0.7790438150781387
12,03:00,4,0.30314794115922156,0.0,0.6493523867038214
12,03:00,5,0.009638824573602134,0.0,0.05072980279128514
12,03:00,6,0.0,0.0,0.0
12,03:00,7,0.0,0.0,0.0
12,03:00,8,0.0,0.0,0.0
12,03:00,9,0.0,0.0,0.0
12,03:00,10,0.0,0.0,0.0
12,03:00,11,0.0,0.0,0.0
12,03:00,12,0.0,0.0,0.0
12,03:00,13,0.0,0.0,0.0
12,03:00,14,0.0,0.0,0.0
12,03:00,15,0.0,0.0,0.0
12,03:00,16,0.0,0.0,0.0
12,03:00,17,0.0,0.0,0.0
12,03:00,18,0.0,0.0,0.0
12,03:00,19,0.0,0.0,0.0
12,03:00,20,0.0,0.0,0.0
12,03:00,21,0.0,0.0,0.0
12,03:00,22,0.0,0.0,0.0
12,03:00,23,0.0,0.0,0.0
13,03:15,0,0.0062424974919643396,0.0,0.0
13,03:15,1,0.05850709575332438,0.0,0.531245619388334
13,03:15,2,0.11526665130125287,0.0,0.5751888866581011
13,03:15,3,0.39232521373324486,0.0,0.7227991396855488
13,03:15,4,0.3989250445732346,0.0,0.764062510368295
13,03:15,5,0.028730780701491928,0.0,0.20967413668173335
13,03:15,6,2.7164454875608924e-6,0.0,0.0
13,03:15,7,0.0,0.0,0.0
13,03:15,8,0.0,0.0,0.0
13,03:15,9,0.0,0.0,0.0
13,03:15,10,0.0,0.0,0.0
13,03:15,11,0.0,0.0,0.0
13,03:15,12,0.0,0.0,0.0
13,03:15,13,0.0,0.0,0.0
13,03:15,14,0.0,0.0,0.0
13,03:15,15,0.0,0.0,0.0
13,03:15,16,0.0,0.0,0.0
13,03:15,17,0.0,0.0,0.0
13,03:15,18,0.0,0.0,0.0
13,03:15,19,0.0,0.0,0.0
13,03:15,20,0.0,0.0,0.0
13,03:15,21,0.0,0.0,0.0
13,03:15,22,0.0,0.0,0.0
13,03:15,23,0.0,0.0,0.0
14,03:30,0,0.001168860937805953,0.0,0.0
14,03:30,1,0.04121298470069089,0.0,0.3903131916023684
14,03:30,2,0.10200227897620524,0.0,0.6337181672099557
14,03:30,3,0.28525876359180785,0.0,0.6870332280767532
14,03:30,4,0.46408208205169627,0.0,0.7792701550049378
14,03:30,5,0.1057608628468781,0.0,0.40168978392305676
14,03:30,6,0.0005141668949167082,0.0,0.0
14,03:30,7,0.0,0.0,0.0
14,03:30,8,0.0,0.0,0.0
14,03:30,9,0.0,0.0,0.0
14,03:30,10,0.0,0.0,0.0
14,03:30,11,0.0,0.0,0.0
14,03:30,12,0.0,0.0,0.0
14,03:30,13,0.0,0.0,0.0
14,03:30,14,0.0,0.0,0.0
14,03:30,15,0.0,0.0,0.0
14,03:30,16,0.0,0.0,0.0
14,03:30,17,0.0,0.0,0.0
14,03:30,18,0.0,0.0,0.0
14,03:30,19,0.0,0.0,0.0
14,03:30,20,0.0,0.0,0.0
14,03:30,21,0.0,0.0,0.0
14,03:30,22,0.0,0.0,0.0
14,03:30,23,0.0,0.0,0.0
15,03:45,0,0.000031357524072526564,0.0,0.0
15,03:45,1,0.02418516413384118,0.0,0.14726628921344376
15,03:45,2,0.08952395467419508,0.0,0.6451033030017387
15,03:45,3,0.19380172015497993,0.0,0.6261672902843467
15,03:45,4,0.48174069402318526,0.0,0.8267356665839212
15,03:45,5,0.20787308722074396,0.0,0.5276187258805882
15,03:45,6,0.0028440222689826242,0.0,0.0
15,03:45,7,0.0,0.0,0.0
15,03:45,8,0.0,0.0,0.0
15,03:45,9,0.0,0.0,0.0
15,03:45,10,0.0,0.0,0.0
15,03:45,11,0.0,0.0,0.0
15,03:45,12,0.0,0.0,0.0
15,03:45,13,0.0,0.0,0.0
15,03:45,14,0.0,0.0,0.0
15,03:45,15,0.0,0.0,0.0
15,03:45,16,0.0,0.0,0.0
15,03:45,17,0.0,0.0,0.0
15,03:45,18,0.0,0.0,0.0
15,03:45,19,0.0,0.0,0.0
15,03:45,20,0.0,0.0,0.0
15,03:45,21,0.0,0.0,0.0
15,03:45,22,0.0,0.0,0.0
15,03:45,23,0.0,0.0,0.0
16,04:00,0,0.0,0.0,0.0
16,04:00,1,0.013783220691558505,0.0,0.0
16,04:00,2,0.07479067724839875,0.0,0.5905120387205148
16,04:00,3,0.14137780434896424,0.0,0.585207199361578
16,04:00,4,0.4572615319782557,0.0,0.7790438150781387
16,04:00,5,0.30314794115922156,0.0,0.6493523867038214
16,04:00,6,0.009638824573602134,0.0,0.05072980279128514
16,04:00,7,0.0,0.0,0.0
16,04:00,8,0.0,0.0,0.0
16,04:00,9,0.0,0.0,0.0
16,04:00,10,0.0,0.0,0.0
16,04:00,11,0.0,0.0,0.0
16,04:00,12,0.0,0.0,0.0
16,04:00,13,0.0,0.0,0.0
16,04:00,14,0.0,0.0,0.0
16,04:00,15,0.0,0.0,0.0
16,04:00,16,0.0,0.0,0.0
16,04:00,17,0.0,0.0,0.0
16,04:00,18,0.0,0.0,0.0
16,04:00,19,0.0,0.0,0.0
16,04:00,20,0.0,0.0,0.0
16,04:00,21,0.0,0.0,0.0
16,04:00,22,0.0,0.0,0.0
16,04:00,23,0.0,0.0,0.0
17,04:15,0,0.0,0.0,0.0
17,04:15,1,0.0062424974919643396,0.0,0.0
17,04:15,2,0.05850709575332438,0.0,0.531245619388334
17,04:15,3,0.11526665130125287,0.0,0.5751888866581011
17,04:15,4,0.39232521373324486,0.0,0.7227991396855488
17,04:15,5,0.3989250445732346,0.0,0.764062510368295
17,04:15,6,0.028730780701491928,0.0,0.20967413668173335
17,04:15,7,2.7164454875608924e-6,0.0,0.0
17,04:15,8,0.0,0.0,0.0
17,04:15,9,0.0,0.0,0.0
17,04:15,10,0.0,0.0,0.0
17,04:15,11,0.0,0.0,0.0
17,04:15,12,0.0,0.0,0.0
17,04:15,13,0.0,0.0,0.0
17,04:15,14,0.0,0.0,0.0
17,04:15,15,0.0,0.0,0.0
17,04:15,16,0.0,0.0,0.0
17,04:15,17,0.0,0.0,0.0
17,04:15,18,0.0,0.0,0.0
17,04:15,19,0.0,0.0,0.0
17,04:15,20,0.0,0.0,0.0
17,04:15,21,0.0,0.0,0.0
17,04:15,22,0.0,0.0,0.0
17,04:15,23,0.0,0.0,0.0
18,04:30,0,0.0,0.0,0.0
18,04:30,1,0.001168860937805953,0.0,0.0
18,04:30,2,0.04121298470069089,0.0,0.3903131916023684
18,04:30,3,0.10200227897620524,0.0,0.6337181672099557
18,04:30,4,0.28525876359180785,0.0,0.6870332280767532
18,04:30,5,0.46408208205169627,0.0,0.7792701550049378
18,04:30,6,0.1057608628468781,0.0,0.40168978392305676
18,04:30,7,0.0005141668949167082,0.0,0.0
18,04:30,8,0.0,0.0,0.0
18,04:30,9,0.0,0.0,0.0
18,04:30,10,0.0,0.0,0.0
18,04:30,11,0.0,0.0,0.0
18,04:30,12,0.0,0.0,0.0
18,04:30,13,0.0,0.0,0.0
18,04:30,14,0.0,0.0,0.0
18,04:30,15,0.0,0.0,0.0
18,04:30,16,0.0,0.0,0.0
18,04:30,17,0.0,0.0,0.0
18,04:30,18,0.0,0.0,0.0
18,04:30,19,0.0,0.0,0.0
18,04:30,20,0.0,0.0,0.0
18,04:30,21,0.0,0.0,0.0
18,04:30,22,0.0,0.0,0.0
18,04:30,23,0.0,0.0,0.0
19,04:45,0,0.0,0.0,0.0
19,04:45,1,0.000031357524072526564,0.0,0.0
19,04:45,2,0.02418516413384118,0.0,0.14726628921344376
19,04:45,3,0.08952395467419508,0.0,0.6451033030017387
19,04:45,4,0.19380172015497993,0.0,0.6261672902843467
19,04:45,5,0.48174069402318526,0.0,0.8267356665839212
19,04:45,6,0.20787308722074396,0.0,0.5276187258805882
19,04:45,7,0.0028440222689826242,0.0,0.0
19,04:45,8,0.0,0.0,0.0
19,04:45,9,0.0,0.0,0.0
19,04:45,10,0.0,0.0,0.0
19,04:45,11,0.0,0.0,0.0
19,04:45,12,0.0,0.0,0.0
19,04:45,13,0.0,0.0,0.0
19,04:45,14,0.0,0.0,0.0
19,04:45,15,0.0,0.0,0.0
19,04:45,16,0.0,0.0,0.0
19,04:45,17,0.0,0.0,0.0
19,04:45,18,0.0,0.0,0.0
19,04:45,19,0.0,0.0,0.0
19,04:45,20,0.0,0.0,0.0
19,04:45,21,0.0,0.0,0.0
19,04:45,22,0.0,0.0,0.0
19,04:45,23,0.0,0.0,0.0
20,05:00,0,0.0,0.0,0.0
20,05:00,1,0.0,0.0,0.0
20,05:00,2,0.013783220691558505,0.0,0.0
20,05:00,3,0.07479067724839875,0.0,0.5905120387205148
20,05:00,4,0.14137780434896424,0.0,0.585207199361578
20,05:00,5,0.4572615319782557,0.0,0.7790438150781387
20,05:00,6,0.30314794115922156,0.0,0.6493523867038214
20,05:00,7,0.009638824573602134,0.0,0.05072980279128514
20,05:00,8,0.0,0.0,0.0
20,05:00,9,0.0,0.0,0.0
20,05:00,10,0.0,0.0,0.0
20,05:00,11,0.0,0.0,0.0
20,05:00,12,0.0,0.0,0.0
20,05:00,13,0.0,0.0,0.0
20,05:00,14,0.0,0.0,0.0
20,05:00,15,0.0,0.0,0.0
20,05:00,16,0.0,0.0,0.0
20,05:00,17,0.0,0.0,0.0
20,05:00,18,0.0,0.0,0.0
20,05:00,19,0.0,0.0,0.0
20,05:00,20,0.0,0.0,0.0
20,05:00,21,0.0,0.0,0.0
20,05:00,22,0.0,0.0,0.0
20,05:00,23,0.0,0.0,0.0
21,05:15,0,0.0,0.0,0.0
21,05:15,1,0.0,0.0,0.0
21,05:15,2,0.0062424974919643396,0.0,0.0
21,05:15,3,0.05850709575332438,0.0,0.531245619388334
21,05:15,4,0.11526665130125287,0.0,0.5751888866581011
21,05:15,5,0.39232521373324486,0.0,0.7227991396855488
21,05:15,6,0.3989250445732346,0.0,0.764062510368295
21,05:15,7,0.028730780701491928,0.0,0.20967413668173335
21,05:15,8,2.7164454875608924e-6,0.0,0.0
21,05:15,9,0.0,0.0,0.0
21,05:15,10,0.0,0.0,0.0
21,05:15,11,0.0,0.0,0.0
21,05:15,12,0.0,0.0,0.0
21,05:15,13,0.0,0.0,0.0
21,05:15,14,0.0,0.0,0.0
21,05:15,15,0.0,0.0,0.0
21,05:15,16,0.0,0.0,0.0
21,05:15,17,0.0,0.0,0.0
21,05:15,18,0.0,0.0,0.0
21,05:15,19,0.0,0.0,0.0
21,05:15,20,0.0,0.0,0.0
21,05:15,21,0.0,0.0,0.0
21,05:15,22,0.0,0.0,0.0
21,05:15,23,0.0,0.0,0.0
22,05:30,0,0.0,0.0,0.0
22,05:30,1,0.0,0.0,0.0
22,05:30,2,0.001168860937805953,0.0,0.0
22,05:30,3,0.04121298470069089,0.0,0.3903131916023684
22,05:30,4,0.10200227897620524,0.0,0.6337181672099557
22,05:30,5,0.28525876359180785,0.0,0.6870332280767532
22,05:30,6,0.46408208205169627,0.0,0.7792701550049378
22,05:30,7,0.1057608628468781,0.0,0.40168978392305676
22,05:30,8,0.0005141668949167082,0.0,0.0
22,05:30,9,0.0,0.0,0.0
22,05:30,10,0.0,0.0,0.0
22,05:30,11,0.0,0.0,0.0
22,05:30,12,0.0,0.0,0.0
22,05:30,13,0.0,0.0,0.0
22,05:30,14,0.0,0.0,0.0
22,05:30,15,0.0,0.0,0.0
22,05:30,16,0.0,0.0,0.0
22,05:30,17,0.0,0.0,0.0
22,05:30,18,0.0,0.0,0.0
22,05:30,19,0.0,0.0,0.0
22,05:30,20,0.0,0.0,0.0
22,05:30,21,0.0,0.0,0.0
22,05:30,22,0.0,0.0,0.0
22,05:30,23,0.0,0.0,0.0
23,05:45,0,0.0,0.0,0.0
23,05:45,1,0.0,0.0,0.0
23,05:45,2,0.000031357524072526564,0.0,0.0
23,05:45,3,0.02418516413384118,0.0,0.14726628921344376
23,05:45,4,0.08952395467419508,0.0,0.6451033030017387
23,05:45,5,0.19380172015497993,0.0,0.6261672902843467
23,05:45,6,0.48174069402318526,0.0,0.8267356665839212
23,05:45,7,0.20787308722074396,0.0,0.5276187258805882
23,05:45,8,0.0028440222689826242,0.0,0.0
23,05:45,9,0.0,0.0,0.0
23,05:45,10,0.0,0.0,0.0
23,05:45,11,0.0,0.0,0.0
23,05:45,12,0.0,0.0,0.0
23,05:45,13,0.0,0.0,0.0
23,05:45,14,0.0,0.0,0.0
23,05:45,15,0.0,0.0,0.0
23,05:45,16,0.0,0.0,0.0
23,05:45,17,0.0,0.0,0.0
23,05:45,18,0.0,0.0,0.0
23,05:45,19,0.0,0.0,0.0
23,05:45,20,0.0,0.0,0.0
23,05:45,21,0.0,0.0,0.0
23,05:45,22,0.0,0.0,0.0
23,05:45,23,0.0,0.0,0.0
24,06:00,0,0.0,0.0,0.0
24,06:00,1,0.0,0.0,0.0
24,06:00,2,0.0,0.0,0.0
24,06:00,3,0.013783220691558505,0.0,0.0
24,06:00,4,0.07479067724839875,0.0,0.5905120387205148
24,06:00,5,0.14137780434896424,0.0,0.585207199361578
24,06:00,6,0.4572615319782557,0.0,0.7790438150781387
24,06:00,7,0.30314794115922156,0.0,0.6493523867038214
24,06:00,8,0.009638824573602134,0.0,0.05072980279128514
24,06:00,9,0.0,0.0,0.0
24,06:00,10,0.0,0.0,0.0
24,06:00,11,0.0,0.0,0.0
24,06:00,12,0.0,0.0,0.0
24,06:00,13,0.0,0.0,0.0
24,06:00,14,0.0,0.0,0.0
24,06:00,15,0.0,0.0,0.0
24,06:00,16,0.0,0.0,0.0
24,06:00,17,0.0,0.0,0.0
24,06:00,18,0.0,0.0,0.0
24,06:00,19,0.0,0.0,0.0
24,06:00,20,0.0,0.0,0.0
24,06:00,21,0.0,0.0,0.0
24,06:00,22,0.0,0.0,0.0
24,06:00,23,0.0,0.0,0.0
25,06:15,0,0.0,0.0,0.0
25,06:15,1,0.0,0.0,0.0
25,06:15,2,0.0,0.0,0.0
25,06:15,3,0.0062424974919643396,0.0,0.0
25,06:15,4,0.05850709575332438,0.0,0.531245619388334
25,06:15,5,0.11526665130125287,0.0,0.5751888866581011
25,06:15,6,0.39232521373324486,0.0,0.7227991396855488
25,06:15,7,0.3989250445732346,0.0,0.764062510368295
25,06:15,8,0.028730780701491928,0.0,0.20967413668173335
25,06:15,9,2.7164454875608924e-6,0.0,0.0
25,06:15,10,0.0,0.0,0.0
25,06:15,11,0.0,0.0,0.0
25,06:15,12,0.0,0.0,0.0
25,06:15,13,0.0,0.0,0.0
25,06:15,14,0.0,0.0,0.0
25,06:15,15,0.0,0.0,0.0
25,06:15,16,0.0,0.0,0.0
25,06:15,17,0.0,0.0,0.0
25,06:15,18,0.0,0.0,0.0
25,06:15,19,0.0,0.0,0.0
25,06:15,20,0.0,0.0,0.0
25,06:15,21,0.0,0.0,0.0
25,06:15,22,0.0,0.0,0.0
25,06:15,23,0.0,0.0,0.0
26,06:30,0,0.0,0.0,0.0
26,06:30,1,0.0,0.0,0.0
26,06:30,2,0.0,0.0,0.0
26,06:30,3,0.001168860937805953,0.0,0.0
26,06:30,4,0.04121298470069089,0.0,0.3903131916023684
