model,variant,C,p_star_kind,kind,condition,bin,n,share,n_all,share_all
B1,main,C90,pstar,FN,op_next,0,0,0.0,13,0.2549019607843137
B1,main,C90,pstar,FN,op_next,1,6,1.0,38,0.7450980392156863
B1,main,C90,pstar,FP,op_next,0,2,0.2,13,0.2549019607843137
B1,main,C90,pstar,FP,op_next,1,8,0.8,38,0.7450980392156863
B1,main,C90,pstar,all,prev_day_max,q1,8,0.1568627450980392,8,0.1568627450980392
B1,main,C90,pstar,all,prev_day_max,q2,16,0.3137254901960784,16,0.3137254901960784
B1,main,C90,pstar,all,prev_day_max,q3,12,0.23529411764705882,12,0.23529411764705882
B1,main,C90,pstar,all,prev_day_max,q4,12,0.23529411764705882,12,0.23529411764705882
B1,main,C90,pstar,all,prev_day_max,unknown,3,0.058823529411764705,3,0.058823529411764705
B1,main,C90,pstar,FN,prev_day_max,q1,1,0.16666666666666666,8,0.1568627450980392
B1,main,C90,pstar,FN,prev_day_max,q2,1,0.16666666666666666,16,0.3137254901960784
B1,main,C90,pstar,FN,prev_day_max,q3,2,0.3333333333333333,12,0.23529411764705882
B1,main,C90,pstar,FN,prev_day_max,q4,2,0.3333333333333333,12,0.23529411764705882
B1,main,C90,pstar,FN,prev_day_max,unknown,0,0.0,3,0.058823529411764705
B1,main,C90,pstar,FP,prev_day_max,q1,2,0.2,8,0.1568627450980392
B1,main,C90,pstar,FP,prev_day_max,q2,6,0.6,16,0.3137254901960784
B1,main,C90,pstar,FP,prev_day_max,q3,2,0.2,12,0.23529411764705882
B1,main,C90,pstar,FP,prev_day_max,q4,0,0.0,12,0.23529411764705882
B1,main,C90,pstar,FP,prev_day_max,unknown,0,0.0,3,0.058823529411764705
B1,main,C90,pstar,all,temp_mean,q1,13,0.2549019607843137,13,0.2549019607843137
B1,main,C90,pstar,all,temp_mean,q2,12,0.23529411764705882,12,0.23529411764705882
B1,main,C90,pstar,all,temp_mean,q3,13,0.2549019607843137,13,0.2549019607843137
B1,main,C90,pstar,all,temp_mean,q4,13,0.2549019607843137,13,0.2549019607843137
B1,main,C90,pstar,FN,temp_mean,q1,2,0.3333333333333333,13,0.2549019607843137
B1,main,C90,pstar,FN,temp_mean,q2,2,0.3333333333333333,12,0.23529411764705882
B1,main,C90,pstar,FN,temp_mean,q3,1,0.16666666666666666,13,0.2549019607843137
B1,main,C90,pstar,FN,temp_mean,q4,1,0.16666666666666666,13,0.2549019607843137
B1,main,C90,pstar,FP,temp_mean,q1,5,0.5,13,0.2549019607843137
B1,main,C90,pstar,FP,temp_mean,q2,2,0.2,12,0.23529411764705882
B1,main,C90,pstar,FP,temp_mean,q3,1,0.1,13,0.2549019607843137
B1,main,C90,pstar,FP,temp_mean,q4,2,0.2,13,0.2549019607843137
B1,main,C90,pstar,all,prod_sum,q2,25,0.49019607843137253,25,0.49019607843137253
B1,main,C90,pstar,all,prod_sum,q3,13,0.2549019607843137,13,0.2549019607843137
B1,main,C90,pstar,all,prod_sum,q4,13,0.2549019607843137,13,0.2549019607843137
B1,main,C90,pstar,FN,prod_sum,q2,1,0.16666666666666666,25,0.49019607843137253
B1,main,C90,pstar,FN,prod_sum,q3,4,0.6666666666666666,13,0.2549019607843137
B1,main,C90,pstar,FN,prod_sum,q4,1,0.16666666666666666,13,0.2549019607843137
B1,main,C90,pstar,FP,prod_sum,q2,4,0.4,25,0.49019607843137253
B1,main,C90,pstar,FP,prod_sum,q3,3,0.3,13,0.2549019607843137
B1,main,C90,pstar,FP,prod_sum,q4,3,0.3,13,0.2549019607843137
