fold,date,scenario,rate,E_M,M_median,risk_C50,risk_C75,risk_C90,risk_ok,peak_time_mode,C_change,d_energy_won,eta_star
f4,2021.08.23,shift_peak,0.2,210.73334079742432,210.3116683959961,1.0,0.9585,0.4725,false,34,0.14379975874547646,3.017301421088632,-20.982659827887563
f4,2021.08.23,shift_peak,0.3,210.74630465698243,210.26638793945312,1.0,0.959,0.4695,true,34,0.21569963811821466,-8.694250447675586,40.30720924487913
f4,2021.08.23,stagger_start,0.1,210.73745952606203,210.2598648071289,1.0,0.96,0.4695,true,34,0.004577804583835949,-2.010701579914894,439.22835566520325
f4,2021.08.23,stagger_start,0.2,210.72308130645752,210.24369049072266,1.0,0.96,0.469,true,34,0.00915560916767189,-3.44589404592989,376.36971858707244
f4,2021.08.23,stagger_start,0.3,210.7186449356079,210.14883422851562,1.0,0.9605,0.4675,true,34,0.013733413751507844,-3.383610738441348,246.377979988395
f4,2021.08.23,avoid_high,0.1,210.75685398101805,210.28966522216797,1.0,0.96,0.471,true,34,0.0,0.0,NaN
f4,2021.08.23,avoid_high,0.2,210.75685398101805,210.28966522216797,1.0,0.96,0.471,true,34,0.0,0.0,NaN
f4,2021.08.23,avoid_high,0.3,210.75685398101805,210.28966522216797,1.0,0.96,0.471,true,34,0.0,0.0,NaN
f4,2021.08.23,ease_peak,0.1,210.74067618560792,210.2598648071289,1.0,0.96,0.4695,true,34,0.011242460796139912,5.629034161567688,-500.69413304073174
f4,2021.08.23,ease_peak,0.2,210.7141950302124,210.21588897705078,1.0,0.9595,0.4685,true,34,0.022484921592279866,10.792285597592127,-479.97879615900587
f4,2021.08.23,ease_peak,0.3,210.69666873931885,210.13668823242188,1.0,0.9595,0.4665,true,34,0.03372738238841979,10.5943022746942,-314.11575771536087
f4,2021.08.24,baseline,0.0,211.35257182312012,211.11016845703125,1.0,0.965,0.5075,true,34,0.0,0.0,NaN
f4,2021.08.24,shift_peak,0.1,211.3419275894165,211.13968658447266,1.0,0.964,0.509,false,34,0.049991153052197,17.544523085292894,-350.9525588852536
f4,2021.08.24,shift_peak,0.2,211.3121889266968,211.10833740234375,1.0,0.963,0.5075,true,34,0.09998230610439399,5.593374945980031,-55.943648070488095
f4,2021.08.24,shift_peak,0.3,211.3189162750244,211.11540985107422,1.0,0.962,0.5085,false,34,0.14997345915659097,10.676593059208244,-71.18988332502587
f4,2021.08.24,stagger_start,0.1,211.35197022247314,211.11016845703125,1.0,0.965,0.5075,true,34,0.0014391035092892956,3.9475987056503072,-2743.0957399303666
f4,2021.08.24,stagger_start,0.2,211.35197369384767,211.11016845703125,1.0,0.965,0.5075,true,34,0.0028782070185785907,-8.872348246455658,3082.5955843986817
f4,2021.08.24,stagger_start,0.3,211.35126075744628,211.11016845703125,1.0,0.965,0.5075,true,34,0.004317310527867885,-31.996516319690272,7411.214948092194
f4,2021.08.24,avoid_high,0.1,211.35257182312012,211.11016845703125,1.0,0.965,0.5075,true,34,0.0,0.0,NaN
f4,2021.08.24,avoid_high,0.2,211.35257182312012,211.11016845703125,1.0,0.965,0.5075,true,34,0.0,0.0,NaN
f4,2021.08.24,avoid_high,0.3,211.35257182312012,211.11016845703125,1.0,0.965,0.5075,true,34,0.0,0.0,NaN
f4,2021.08.24,ease_peak,0.1,211.36114813232422,211.12782287597656,1.0,0.965,0.508,false,34,0.018513712769094668,38.61170870694332,-2085.5734983313914
f4,2021.08.24,ease_peak,0.2,211.36574129486084,211.11016845703125,1.0,0.9655,0.5075,true,34,0.037027425538189336,53.3361745668808,-1440.4505252970114
f4,2021.08.24,ease_peak,0.3,211.32662071228026,211.0556869506836,1.0,0.965,0.5045,true,34,0.05554113830728399,75.57691150298342,-1360.7375326888434
f4,2021.08.25,baseline,0.0,211.4027098083496,211.0935287475586,1.0,0.975,0.5025,true,34,0.0,0.0,NaN
f4,2021.08.25,shift_peak,0.1,211.37481022644042,211.01258087158203,1.0,0.975,0.5,true,34,0.04293350244609531,-14.666848561202642,341.6177978868005
f4,2021.08.25,shift_peak,0.2,211.31586521148682,210.92704010009766,1.0,0.9725,0.496,true,34,0.08586700489219062,-58.51636019011494,681.4766657295722
f4,2021.08.25,shift_peak,0.3,211.28614419555663,210.92220306396484,1.0,0.972,0.4955,true,34,0.12880050733828594,-114.02581987238955,885.2901454255017
f4,2021.08.25,stagger_start,0.1,211.40270951080322,211.0935287475586,1.0,0.975,0.5025,true,34,0.0002536691429606812,-15.48335409059655,61037.59373285885
f4,2021.08.25,stagger_start,0.2,211.40270954895018,211.0935287475586,1.0,0.975,0.5025,true,34,0.0005073382859213624,-21.153606292791665,41695.268974970444
f4,2021.08.25,stagger_start,0.3,211.4027095336914,211.0935287475586,1.0,0.975,0.5025,true,34,0.000761007428882044,-33.684405094594695,44262.912313587636
f4,2021.08.25,avoid_high,0.1,211.4027098083496,211.0935287475586,1.0,0.975,0.5025,true,34,0.0,0.0,NaN
f4,2021.08.25,avoid_high,0.2,211.4027098083496,211.0935287475586,1.0,0.975,0.5025,true,34,0.0,0.0,NaN
f4,2021.08.25,avoid_high,0.3,211.4027098083496,211.0935287475586,1.0,0.975,0.5025,true,34,0.0,0.0,NaN
f4,2021.08.25,ease_peak,0.1,211.39872834777833,211.0709991455078,1.0,0.975,0.5015,true,34,0.011972277586519283,21.794140505138785,-1820.3838281931305
f4,2021.08.25,ease_peak,0.2,211.3773896560669,211.0430145263672,1.0,0.975,0.5005,true,34,0.023944555173038597,40.85627049120376,-1706.286468717015
f4,2021.08.25,ease_peak,0.3,211.37319130706788,211.01258087158203,1.0,0.974,0.5,true,34,0.0359168327595579,48.824355696095154,-1359.3725266073861
f4,2021.08.26,baseline,0.0,211.29638462066652,211.0687484741211,1.0,0.972,0.503,true,34,0.0,0.0,NaN
f4,2021.08.26,shift_peak,0.1,211.2611328125,211.0687484741211,1.0,0.9695,0.503,true,34,0.03452950558213716,-26.42485174263129,765.2832352253959
f4,2021.08.26,shift_peak,0.2,211.2366212081909,211.01850128173828,1.0,0.9695,0.5015,true,34,0.06905901116427433,-40.547823132481426,587.147461987664
f4,2021.08.26,shift_peak,0.3,211.18328793334962,210.99254608154297,1.0,0.9685,0.4985,true,34,0.10358851674641147,-103.18918459943961,996.1450153017498
f4,2021.08.26,stagger_start,0.1,211.29665237426758,211.0687484741211,1.0,0.972,0.503,true,34,0.0020683811802232853,38.53340640402166,-18629.74135157327
f4,2021.08.26,stagger_start,0.2,211.29666358947753,211.0687484741211,1.0,0.972,0.503,true,34,0.004136762360446571,20.252373622672167,-4895.70631765415
f4,2021.08.26,stagger_start,0.3,211.29653522491455,211.0687484741211,1.0,0.972,0.503,true,34,0.006205143540669857,-30.704116677108686,4948.17186353019
f4,2021.08.26,avoid_high,0.1,211.29638462066652,211.0687484741211,1.0,0.972,0.503,true,34,0.0,0.0,NaN
f4,2021.08.26,avoid_high,0.2,211.29638462066652,211.0687484741211,1.0,0.972,0.503,true,34,0.0,0.0,NaN
f4,2021.08.26,avoid_high,0.3,211.29638462066652,211.0687484741211,1.0,0.972,0.503,true,34,0.0,0.0,NaN
f4,2021.08.26,ease_peak,0.1,211.28592477416993,211.0687484741211,1.0,0.972,0.503,true,34,0.009275318979266351,10.224989773414563,-1102.3868609016106
f4,2021.08.26,ease_peak,0.2,211.2601704864502,211.0385971069336,1.0,0.9705,0.502,true,34,0.018550637958532696,13.223579152894672,-712.8368944752249
f4,2021.08.26,ease_peak,0.3,211.2135386810303,210.99935150146484,1.0,0.9685,0.5,true,34,0.027825956937799046,21.414248983142897,-769.578168722513
f4,2021.08.27,baseline,0.0,211.2710543746948,211.0489730834961,1.0,0.97,0.503,true,34,0.0,0.0,NaN
f4,2021.08.27,shift_peak,0.1,211.29349346923829,211.0489730834961,1.0,0.971,0.503,true,34,0.06499670146299819,40.98521262552822,-630.5737322510219
f4,2021.08.27,shift_peak,0.2,211.32022514343262,211.0440444946289,1.0,0.9705,0.5025,true,34,0.12999340292599637,50.50673430174356,-388.533057562132
f4,2021.08.27,shift_peak,0.3,211.30223377990723,211.01610565185547,1.0,0.9695,0.501,true,34,0.19499010438899447,47.43324250006117,-243.25974207098466
f4,2021.08.27,stagger_start,0.1,211.27102812194823,211.0489730834961,1.0,0.97,0.503,true,34,0.00016686716597461972,-13.314246964582708,79789.49535589157
f4,2021.08.27,stagger_start,0.2,211.27103038024902,211.0489730834961,1.0,0.97,0.503,true,34,0.0003337343319492396,-21.42823725042399,64207.470430951005
f4,2021.08.27,stagger_start,0.3,211.26652941131593,211.0440444946289,1.0,0.97,0.5025,true,34,0.0005006014979238637,-48.23434878431726,96352.78556767963
f4,2021.08.27,avoid_high,0.1,211.2710543746948,211.0489730834961,1.0,0.97,0.503,true,34,0.0,0.0,NaN
f4,2021.08.27,avoid_high,0.2,211.2710543746948,211.0489730834961,1.0,0.97,0.503,true,34,0.0,0.0,NaN
f4,2021.08.27,avoid_high,0.3,211.2710543746948,211.0489730834961,1.0,0.97,0.503,true,34,0.0,0.0,NaN
f4,2021.08.27,ease_peak,0.1,211.26698276519775,211.03668975830078,1.0,0.9705,0.5015,true,34,0.006146920718692996,4.971784490102436,-808.8252179636985
f4,2021.08.27,ease_peak,0.2,211.23773920440675,210.98220825195312,1.0,0.9705,0.4995,true,34,0.012293841437386002,3.659964549879078,-297.70715431134465
f4,2021.08.27,ease_peak,0.3,211.21306066131592,210.92194366455078,1.0,0.9705,0.4975,true,34,0.018440762156079014,7.599737444310449,-412.1162335909847
f4,2021.08.30,baseline,0.0,210.72727224731446,210.41962432861328,1.0,0.9595,0.469,true,34,0.0,0.0,NaN
f4,2021.08.30,shift_peak,0.1,210.73887252807617,210.41962432861328,1.0,0.959,0.4695,false,34,0.05433342662561806,-14.351577638823073,264.1390122090394
f4,2021.08.30,shift_peak,0.2,210.7320712890625,210.41962432861328,1.0,0.9585,0.469,true,34,0.10866685325123614,-34.13951403176179,314.1667676051293
f4,2021.08.30,shift_peak,0.3,210.71144715881348,210.38343811035156,1.0,0.9575,0.4675,true,34,0.16300027987685417,-73.94234883534955,453.6332630300549
f4,2021.08.30,stagger_start,0.1,210.73758837890625,210.41962432861328,1.0,0.96,0.4695,false,34,0.008200391827595861,0.505635000532493,-61.65985859735825
f4,2021.08.30,stagger_start,0.2,210.7021714630127,210.3773422241211,1.0,0.96,0.4675,true,34,0.016400783655191712,-3.9476750169997104,240.70038968839538
f4,2021.08.30,stagger_start,0.3,210.66652223968507,210.342041015625,1.0,0.96,0.465,true,34,0.024601175482787577,-5.698757067322731,231.64572242939835
f4,2021.08.30,avoid_high,0.1,210.72727224731446,210.41962432861328,1.0,0.9595,0.469,true,34,0.0,0.0,NaN
f4,2021.08.30,avoid_high,0.2,210.72727224731446,210.41962432861328,1.0,0.9595,0.469,true,34,0.0,0.0,NaN
f4,2021.08.30,avoid_high,0.3,210.72727224731446,210.41962432861328,1.0,0.9595,0.469,true,34,0.0,0.0,NaN
f4,2021.08.30,ease_peak,0.1,210.69457981872557,210.40213012695312,1.0,0.959,0.4685,true,34,0.02072954566657336,22.327834003022872,-1077.1019472475352
f4,2021.08.30,ease_peak,0.2,210.6574420928955,210.35419464111328,1.0,0.959,0.466,true,34,0.04145909133314674,41.446170530456584,-999.688348145734
f4,2021.08.30,ease_peak,0.3,210.6209797668457,210.32733917236328,1.0,0.959,0.4635,true,34,0.062188636999720104,63.151167851581704,-1015.4776000616629
f4,2021.08.31,baseline,0.0,211.1286287918091,210.8234100341797,1.0,0.9685,0.493,true,34,0.0,0.0,NaN
f4,2021.08.31,shift_peak,0.1,211.09524849700927,210.78660583496094,1.0,0.9685,0.4905,true,34,0.049601654199355354,-23.659854204568546,476.9972813704274
f4,2021.08.31,shift_peak,0.2,211.06461528015137,210.73666381835938,1.0,0.9685,0.488,true,34,0.0992033083987107,-38.48203581938287,387.91081104592485
f4,2021.08.31,shift_peak,0.3,211.04938785552977,210.7523422241211,1.0,0.9675,0.489,true,34,0.14880496259806603,-45.30567596090259,304.46347467104846
f4,2021.08.31,stagger_start,0.1,211.12863912200928,210.8234100341797,1.0,0.9685,0.493,true,34,0.001240649516511585,-12.239106006512884,9865.079414955462
f4,2021.08.31,stagger_start,0.2,211.12863912200928,210.8234100341797,1.0,0.9685,0.493,true,34,0.0024812990330231716,-22.862436750205234,9213.898222637858
f4,2021.08.31,stagger_start,0.3,211.12822737884522,210.8234100341797,1.0,0.9685,0.493,true,34,0.003721948549534756,-58.716318606049754,15775.693249007782
f4,2021.08.31,avoid_high,0.1,211.1286287918091,210.8234100341797,1.0,0.9685,0.493,true,34,0.0,0.0,NaN
f4,2021.08.31,avoid_high,0.2,211.1286287918091,210.8234100341797,1.0,0.9685,0.493,true,34,0.0,0.0,NaN
f4,2021.08.31,avoid_high,0.3,211.1286287918091,210.8234100341797,1.0,0.9685,0.493,true,34,0.0,0.0,NaN
f4,2021.08.31,ease_peak,0.1,211.09178736877442,210.80847930908203,1.0,0.968,0.492,true,34,0.009700176366843033,-0.5560022654826753,57.31877900521398
f4,2021.08.31,ease_peak,0.2,211.103694190979,210.84850311279297,1.0,0.968,0.494,false,34,0.019400352733686066,5.628300114243757,-290.1132877069282
f4,2021.08.31,ease_peak,0.3,211.11559100341796,210.84850311279297,1.0,0.9675,0.494,false,34,0.029100529100529095,16.16046081110835,-555.3321987817234
