fold,variant,model,date,usable_peak,n_obs,M_true,M_hat_median,M_hat_mean,peak_slot_true,peak_time_mode,C50,C75,C90,risk_raw_C50,risk_raw_C75,risk_raw_C90,risk_platt_C50,risk_platt_C75,risk_platt_C90,event_C50,event_C75,event_C90,calibration_status_platt_C50,calibration_status_platt_C75,calibration_status_platt_C90,n_cal_platt_C50,n_cal_platt_C75,n_cal_platt_C90,isotonic_status
f3,main,M2,2021.08.17,true,96,173.0,204.56629608362093,202.34656484555174,47,34,184.0,197.75,210.10000000000002,0.9610536422891472,0.6646744629359689,0.7834826867077197,0.9999559701025202,0.14258305555967332,0.14258305555967332,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,BAT,2021.08.04,true,96,26.0,49.122171880148926,49.86660660220965,26,44,184.0,197.75,210.10000000000002,0.0,0.0,0.0,2.721537136203907e-10,2.721537136203907e-10,2.721537136203907e-10,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,BAT,2021.08.05,true,96,26.0,49.04360184560274,49.53180226535689,92,17,184.0,197.75,210.10000000000002,0.0,0.0,0.0,2.721537136203907e-10,2.721537136203907e-10,2.721537136203907e-10,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,BAT,2021.08.06,true,96,27.0,49.75511301146741,50.45061273436866,56,64,184.0,197.75,210.10000000000002,0.0,0.0,0.0,2.721537136203907e-10,2.721537136203907e-10,2.721537136203907e-10,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,BAT,2021.08.07,true,96,26.0,48.86633122981476,49.52786762645075,50,8,184.0,197.75,210.10000000000002,0.0,0.0,0.0,2.721537136203907e-10,2.721537136203907e-10,2.721537136203907e-10,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,BAT,2021.08.08,true,96,26.0,48.92276638049473,49.70854672267342,87,0,184.0,197.75,210.10000000000002,0.0,0.0,0.0,2.721537136203907e-10,2.721537136203907e-10,2.721537136203907e-10,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,BAT,2021.08.09,true,96,215.0,205.43574316804646,205.6864361942906,34,34,184.0,197.75,210.10000000000002,0.956,0.725,0.361,0.9999548803397167,0.9994839976417498,0.9987138153134498,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,BAT,2021.08.10,true,96,195.0,204.5692659384498,205.1619020850853,34,34,184.0,197.75,210.10000000000002,0.958,0.717,0.33,0.9999606533094353,0.999432928598853,0.9983396796593347,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,BAT,2021.08.11,true,96,218.0,207.25703141076346,207.23680946115252,34,34,184.0,197.75,210.10000000000002,0.97,0.768,0.401,0.9999852729544312,0.9996993819959791,0.999062362636103,1.0,1.0,1.0,ok,ok,ok,7,7,7,not_run
f3,main,BAT,2021.08.12,true,96,199.0,206.83311948568053,207.6200984946686,47,34,184.0,197.75,210.10000000000002,0.976,0.78,0.398,0.999992279877658,0.9997445610283717,0.9990402673518246,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,BAT,2021.08.13,true,96,207.0,206.9135569622278,206.92616132120963,34,34,184.0,197.75,210.10000000000002,0.969,0.766,0.387,0.9999838010993924,0.9996912899595354,0.9989541577964683,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,BAT,2021.08.14,true,96,108.0,115.8245262636567,116.3945665847079,8,7,184.0,197.75,210.10000000000002,0.0,0.0,0.0,2.721537136203907e-10,2.721537136203907e-10,2.721537136203907e-10,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,BAT,2021.08.15,true,96,28.0,48.49595267806965,48.571428421683244,7,0,184.0,197.75,210.10000000000002,0.0,0.0,0.0,2.721537136203907e-10,2.721537136203907e-10,2.721537136203907e-10,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,BAT,2021.08.16,true,96,190.0,202.93653528709604,203.00081792735045,37,34,184.0,197.75,210.10000000000002,0.931,0.666,0.272,0.9998273896164157,0.9989991344766079,0.9972239611477148,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f3,main,BAT,2021.08.17,true,96,173.0,203.16104154656747,203.3366777172194,47,34,184.0,197.75,210.10000000000002,0.945,0.677,0.271,0.9999126113147361,0.9991107920066976,0.997197744779182,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,B0,2021.08.18,true,96,188.0,218.0,218.0,64,34,185.0,198.0,211.0,1.0,1.0,1.0,0.998223683133518,0.0016277942431723804,0.0016277942431723804,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,B0,2021.08.19,true,96,188.0,199.0,199.0,45,47,185.0,198.0,211.0,1.0,1.0,0.0,0.998223683133518,0.0016277942431723804,0.0016277942431723804,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,B0,2021.08.20,true,96,193.0,207.0,207.0,45,34,185.0,198.0,211.0,1.0,1.0,0.0,0.998223683133518,0.0016277942431723804,0.0016277942431723804,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,B0,2021.08.21,true,96,110.0,108.0,108.0,23,8,185.0,198.0,211.0,0.0,0.0,0.0,0.6663774460344145,0.5002635214760636,0.16699021850734108,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,B0,2021.08.22,true,96,27.0,28.0,28.0,8,7,185.0,198.0,211.0,0.0,0.0,0.0,0.6663774460344145,0.5002635214760636,0.16699021850734108,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,B0,2021.08.23,true,96,196.0,190.0,190.0,63,37,185.0,198.0,211.0,1.0,0.0,0.0,0.998223683133518,0.5002635214760636,0.16699021850734108,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,B0,2021.08.24,true,96,201.0,173.0,173.0,63,47,185.0,198.0,211.0,0.0,0.0,0.0,0.6663774460344145,0.5002635214760636,0.16699021850734108,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,B0,2021.08.25,true,96,189.0,188.0,188.0,43,64,185.0,198.0,211.0,1.0,0.0,0.0,0.998223683133518,0.5002635214760636,0.16699021850734108,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,B0,2021.08.26,true,96,202.0,188.0,188.0,62,45,185.0,198.0,211.0,1.0,0.0,0.0,0.998223683133518,0.5002635214760636,0.16699021850734108,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,B0,2021.08.27,true,96,190.0,193.0,193.0,34,45,185.0,198.0,211.0,1.0,0.0,0.0,0.998223683133518,0.5002635214760636,0.16699021850734108,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,B0,2021.08.28,false,70,119.0,110.0,110.0,9,23,185.0,198.0,211.0,0.0,0.0,0.0,0.6663774460344145,0.5002635214760636,0.16699021850734108,NaN,NaN,NaN,ok,ok,ok,7,7,7,not_run
f4,main,B0,2021.08.29,false,50,41.0,27.0,27.0,46,8,185.0,198.0,211.0,0.0,0.0,0.0,0.6663774460344145,0.5002635214760636,0.16699021850734108,NaN,NaN,NaN,ok,ok,ok,7,7,7,not_run
f4,main,B0,2021.08.30,true,96,186.0,196.0,196.0,42,63,185.0,198.0,211.0,1.0,0.0,0.0,0.998223683133518,0.5002635214760636,0.16699021850734108,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,B0,2021.08.31,true,96,187.0,201.0,201.0,41,63,185.0,198.0,211.0,1.0,1.0,0.0,0.998223683133518,0.0016277942431723804,0.0016277942431723804,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,M2,2021.08.18,true,96,188.0,205.83214009202527,203.99353721871455,64,34,185.0,198.0,211.0,0.9855477342079216,0.9081505122755663,0.8334755302208462,0.9999993445145731,0.6088260759579022,0.18053152467194616,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,M2,2021.08.19,true,96,188.0,205.65785837791645,199.35343049280502,45,34,185.0,198.0,211.0,0.9828048405286968,0.9376621865354721,0.8345111655164891,0.9999988646897031,0.6834602670482873,0.18060531585163533,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,M2,2021.08.20,true,96,193.0,202.9599795817579,195.76367973306355,45,46,185.0,198.0,211.0,0.8963198123749366,0.8390476618510323,0.7095898383557073,0.9995955592130823,0.4857488023995672,0.1735666678776828,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,M2,2021.08.21,true,96,110.0,109.54027817367694,112.64595156798168,23,9,185.0,198.0,211.0,0.009065483983147776,0.0001700805845098703,0.0011540755479424831,1.369307716008449e-6,1.369307716008449e-6,1.369307716008449e-6,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,M2,2021.08.22,true,96,27.0,27.09182977490748,33.919418015108896,8,52,185.0,198.0,211.0,0.0014126197326800112,0.00007809590011788061,0.00037465956253614506,4.115390685287921e-9,4.115390685287921e-9,4.115390685287921e-9,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,M2,2021.08.23,true,96,196.0,200.21554238501957,194.89964952827566,63,34,185.0,198.0,211.0,0.9624167675524803,0.23686883140859782,0.6112828275708501,0.9999861999056257,0.09466110655975865,0.09466110655975865,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,M2,2021.08.24,true,96,201.0,200.79987159662684,195.89060253757222,63,46,185.0,198.0,211.0,0.9575883629243753,0.0648119043556009,0.5710989298314757,0.9999795839098803,0.031438607751289885,0.031438607751289885,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,M2,2021.08.25,true,96,189.0,206.86164799482964,201.6052565233659,43,46,185.0,198.0,211.0,0.9949222777062414,0.9709461349491785,0.2834522196314249,0.9999999754213371,0.8009982830165683,0.15683746927747502,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,M2,2021.08.26,true,96,202.0,205.99108908757532,200.1983955604569,62,46,185.0,198.0,211.0,0.9828048405286968,0.9045674721923815,0.38895678769286146,0.9999988646897031,0.6009534742878384,0.1610772340553835,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,M2,2021.08.27,true,96,190.0,205.70473422931005,198.3441288315687,34,55,185.0,198.0,211.0,0.9911621219195972,0.9541351566106994,0.019553130498747583,0.9999998605491487,0.735502904448343,0.13225979511311448,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,M2,2021.08.28,false,70,119.0,107.14635155814544,109.51540099622271,9,18,185.0,198.0,211.0,0.0009660066520869501,0.0001700805845098703,0.000983611153843114,1.2599555534543518e-9,1.2599555534543518e-9,1.2599555534543518e-9,NaN,NaN,NaN,ok,ok,ok,7,7,7,not_run
f4,main,M2,2021.08.29,false,50,41.0,27.750542362615633,34.12287855960415,46,8,185.0,198.0,211.0,0.0014126197326800112,0.0003269673363869949,0.002189669453306758,4.115390685287921e-9,4.115390685287921e-9,4.115390685287921e-9,NaN,NaN,NaN,ok,ok,ok,7,7,7,not_run
f4,main,M2,2021.08.30,true,96,186.0,195.23711449213542,190.88492932079797,42,34,185.0,198.0,211.0,0.7984557357611985,0.023448359136734723,0.03813965232598558,0.9954363396002409,0.013997857679872288,0.013997857679872288,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,M2,2021.08.31,true,96,187.0,202.3020771330012,198.52415384078978,41,34,185.0,198.0,211.0,0.9858527199026851,0.3013762481214115,0.7221969047301968,0.9999993871868502,0.1190780438297366,0.1190780438297366,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,BAT,2021.08.18,true,96,188.0,203.76328941940346,204.0877069161107,64,34,185.0,198.0,211.0,0.973,0.71,0.249,0.9999325465589913,0.4074974029919638,0.1801076308245097,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,BAT,2021.08.19,true,96,188.0,204.30843234230264,204.46520595666843,45,46,185.0,198.0,211.0,0.963,0.736,0.275,0.9998495895379067,0.9259360505237363,0.2040741217126772,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,BAT,2021.08.20,true,96,193.0,204.324722275831,204.86995292048869,45,34,185.0,198.0,211.0,0.974,0.73,0.279,0.9999386928295092,0.863110448316025,0.207826917528375,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,BAT,2021.08.21,true,96,110.0,114.34765716966436,114.61249002349945,23,7,185.0,198.0,211.0,0.0,0.0,0.0,2.8627008666081265e-9,5.432117636473869e-90,5.432117636473869e-90,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,BAT,2021.08.22,true,96,27.0,44.909157859856585,45.07799127383057,8,50,185.0,198.0,211.0,0.0,0.0,0.0,2.8627008666081265e-9,5.432117636473869e-90,5.432117636473869e-90,0.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,BAT,2021.08.23,true,96,196.0,197.85418432470516,198.17422570781818,63,34,185.0,198.0,211.0,0.89,0.495,0.12,0.997328271453494,9.150649589134767e-10,9.150649589134767e-10,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,BAT,2021.08.24,true,96,201.0,204.7695751067334,205.3060300047043,63,46,185.0,198.0,211.0,0.975,0.756,0.285,0.9999444818669205,0.9924858257368608,0.21348824375116113,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,BAT,2021.08.25,true,96,189.0,206.20130519142225,206.13239836227757,43,34,185.0,198.0,211.0,0.972,0.773,0.307,0.9999260345945499,0.9990819395445741,0.23457021532194347,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,BAT,2021.08.26,true,96,202.0,203.66884269974935,204.20497456241708,62,46,185.0,198.0,211.0,0.965,0.707,0.253,0.9998695074006861,0.33211359014040076,0.1837459006492818,1.0,1.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,BAT,2021.08.27,true,96,190.0,205.89410932985604,206.09453265303355,34,34,185.0,198.0,211.0,0.979,0.769,0.305,0.9999642365791971,0.9984784387511734,0.2326329674538435,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,BAT,2021.08.28,false,70,119.0,113.65697982794515,114.13587210661521,9,7,185.0,198.0,211.0,0.0,0.0,0.0,2.8627008666081265e-9,5.432117636473869e-90,5.432117636473869e-90,NaN,NaN,NaN,ok,ok,ok,7,7,7,not_run
f4,main,BAT,2021.08.29,false,50,41.0,41.06483830675594,41.38437376884071,46,25,185.0,198.0,211.0,0.0,0.0,0.0,2.8627008666081265e-9,5.432117636473869e-90,5.432117636473869e-90,NaN,NaN,NaN,ok,ok,ok,7,7,7,not_run
f4,main,BAT,2021.08.30,true,96,186.0,196.82195743688246,197.78861146262005,42,34,185.0,198.0,211.0,0.887,0.467,0.132,0.9971218240122833,7.474679734937198e-11,7.474679734937198e-11,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
f4,main,BAT,2021.08.31,true,96,187.0,204.62891908762268,204.68430110062164,41,34,185.0,198.0,211.0,0.967,0.723,0.286,0.9998876956004604,0.741690257134337,0.21443552281625816,1.0,0.0,0.0,ok,ok,ok,7,7,7,not_run
