model,scheme,date,event_id,abs_sum,n_obs,event_days,mae
BAT,loeo,2021-04-09,E042,3084.2504196707305,96,3,32.12760853823678
BAT,loeo,2021-04-10,E043,378.74761866405646,96,3,3.945287694417255
BAT,loeo,2021-04-11,E044,143.54983987428847,96,4,1.4953108320238382
BAT,loeo,2021-04-12,E045,2988.805316399302,96,6,31.133388712492728
BAT,loeo,2021-04-13,E045,941.240175375085,96,6,9.804585160157135
BAT,loeo,2021-04-14,E045,1011.2672965472068,96,6,10.534034339033404
BAT,loeo,2021-04-15,E045,898.0502940966576,96,6,9.35469056350685
BAT,loeo,2021-04-16,E045,879.4113626408165,96,6,9.160535027508505
BAT,loeo,2021-04-17,E043,287.23109821980756,96,3,2.9919906064563286
BAT,loeo,2021-04-18,E044,162.90749469213443,96,4,1.6969530697097337
BAT,loeo,2021-04-19,E046,863.8817938190798,96,3,8.998768685615415
BAT,loeo,2021-04-20,E046,3222.6595878810626,96,3,33.5693707070944
BAT,loeo,2021-04-21,E047,3264.930998598475,96,5,34.00969790206745
BAT,loeo,2021-04-22,E047,1157.612629102557,96,5,12.05846488648497
BAT,loeo,2021-04-23,E047,1149.6726896619812,96,5,11.97575718397897
BAT,loeo,2021-04-24,E048,370.43075096622016,96,2,3.858653655898127
BAT,loeo,2021-04-25,E044,220.86386002648015,96,4,2.300665208609168
BAT,loeo,2021-04-26,E049,3287.8181037908757,96,3,34.24810524782162
BAT,loeo,2021-04-27,E049,1471.498988335946,96,3,15.32811446183277
BAT,loeo,2021-04-28,E050,1263.9902106645843,96,3,13.166564694422753
BAT,loeo,2021-04-29,E050,1207.8944191017972,96,3,12.582233532310388
BAT,loeo,2021-04-30,E047,1111.0008639321954,96,5,11.57292566596037
BAT,loeo,2021-05-01,E038,346.5323282236661,96,2,3.6097117523298556
BAT,loeo,2021-05-02,E039,134.42979828396756,96,2,1.4003103987913288
BAT,loeo,2021-05-03,E036,892.4133058159304,96,3,9.295971935582608
BAT,loeo,2021-05-04,E037,775.2031854119639,96,3,8.075033181374623
BAT,loeo,2021-05-05,E051,2334.5443100347056,96,1,24.31816989619485
BAT,loeo,2021-05-06,E040,1083.7341731113647,96,2,11.288897636576715
BAT,loeo,2021-05-07,E041,1358.4969727081466,96,2,14.151010132376527
BAT,loeo,2021-05-08,E043,304.3554465080501,96,3,3.170369234458855
BAT,loeo,2021-05-09,E042,7759.702729508365,96,3,80.83023676571214
BAT,loeo,2021-05-10,E042,849.6133022946387,96,3,8.850138565569154
BAT,loeo,2021-05-11,E052,933.6956454414255,96,1,9.725996306681516
BAT,loeo,2021-05-12,E053,972.3568034460583,96,1,10.128716702563107
BAT,loeo,2021-05-13,E054,1340.5148290821314,96,1,13.963696136272203
BAT,loeo,2021-05-14,E055,1552.1984267994603,96,1,16.16873361249438
BAT,loeo,2021-05-15,E056,540.1170621286359,96,1,5.626219397173291
BAT,loeo,2021-05-16,E044,208.7628610074421,96,4,2.1746131354941887
BAT,loeo,2021-05-17,E057,1005.595330674551,96,1,10.47495136119324
BAT,loeo,2021-05-18,E045,923.2695160191629,96,6,9.61739079186628
BAT,loeo,2021-05-19,E058,3578.034167596653,96,1,37.27118924579847
BAT,loeo,2021-05-20,E059,1012.512479207523,96,1,10.547004991745032
BAT,loeo,2021-05-21,E060,1359.6647499435,96,1,14.163174478578126
BAT,loeo,2021-05-22,E048,531.7645357687654,96,2,5.5392139142579735
BAT,loeo,2021-05-23,E061,155.25818001939615,96,1,1.6172727085353766
BAT,loeo,2021-05-24,E046,875.9423763229629,96,3,9.124399753364196
BAT,loeo,2021-05-25,E047,1216.920753931206,96,5,12.676257853450062
BAT,loeo,2021-05-26,E062,1439.7235963135672,96,1,14.997120794932991
BAT,loeo,2021-05-27,E049,1445.1565031741293,96,3,15.053713574730514
BAT,loeo,2021-05-28,E050,1235.3617288860373,96,3,12.868351342562889
BAT,loeo,2021-05-29,E063,330.75608386428416,96,1,3.4453758735862934
BAT,loeo,2021-05-30,E004,128.0029937617318,96,15,1.333364518351373
BAT,loeo,2021-05-31,E064,820.7147901174485,96,1,8.549112397056755
BAT,loeo,2021-06-01,E023,672.9680896073974,96,3,7.010084266743722
BAT,loeo,2021-06-02,E024,673.3369408225318,96,3,7.013926466901373
BAT,loeo,2021-06-03,E025,872.9898615715892,96,3,9.093644391370722
BAT,loeo,2021-06-04,E003,1310.6112318644102,96,4,13.65220033192094
BAT,loeo,2021-06-05,E001,314.285826969444,96,7,3.2738106975983747
BAT,loeo,2021-06-06,E002,102.59155747222552,96,2,1.068662057002349
BAT,loeo,2021-06-07,E005,548.4427872977202,96,2,5.712945701017919
BAT,loeo,2021-06-08,E006,962.004490900392,96,4,10.02088011354575
BAT,loeo,2021-06-09,E028,762.097861269307,96,3,7.938519388221948
BAT,loeo,2021-06-10,E029,1156.1952884087511,96,3,12.043700920924492
BAT,loeo,2021-06-11,E009,851.8232847884063,96,4,8.873159216545899
BAT,loeo,2021-06-12,E026,433.43179238016984,96,6,4.514914503960102
BAT,loeo,2021-06-13,E027,141.7925562496677,96,5,1.477005794267372
BAT,loeo,2021-06-14,E010,756.0612553474284,96,3,7.875638076535712
BAT,loeo,2021-06-15,E011,1041.0534789361955,96,4,10.844307072252036
BAT,loeo,2021-06-16,E030,728.5674826731531,96,3,7.589244611178678
BAT,loeo,2021-06-17,E013,886.9431700791374,96,4,9.238991354991015
BAT,loeo,2021-06-18,E014,1003.7798179544927,96,4,10.456039770359299
BAT,loeo,2021-06-19,E031,388.38077053958443,96,2,4.045633026454005
BAT,loeo,2021-06-20,E065,129.3407260590358,96,1,1.3472992297816229
BAT,loeo,2021-06-21,E015,734.403099709522,96,2,7.650032288640855
BAT,loeo,2021-06-22,E016,1074.1540532763433,96,4,11.189104721628576
BAT,loeo,2021-06-23,E017,1061.9261852481018,96,4,11.061731096334393
BAT,loeo,2021-06-24,E018,1074.9603667954286,96,4,11.197503820785714
BAT,loeo,2021-06-25,E019,1099.5455849449681,96,4,11.453599843176752
BAT,loeo,2021-06-26,E032,656.3205746267986,96,2,6.836672652362485
BAT,loeo,2021-06-27,E066,231.03194009578476,96,1,2.4065827093310914
BAT,loeo,2021-06-28,E020,583.2174677431802,96,2,6.0751819556581275
BAT,loeo,2021-06-29,E021,873.7743098581614,96,3,9.10181572768918
BAT,loeo,2021-06-30,E022,1049.0980031165104,96,3,10.928104199130317
BAT,loeo,2021-07-01,E067,801.1745187549164,96,1,8.345567903697047
BAT,loeo,2021-07-02,E068,735.6435601773778,96,1,7.662953751847685
BAT,loeo,2021-07-03,E069,463.1905607334029,96,1,4.82490167430628
BAT,loeo,2021-07-04,E070,172.87798980252185,96,1,1.8008123937762692
BAT,loeo,2021-07-05,E071,584.7272288055285,96,1,6.090908633390922
BAT,loeo,2021-07-06,E072,681.5790125181177,96,1,7.099781380397059
BAT,loeo,2021-07-07,E073,738.3584399388499,96,1,7.691233749363019
BAT,loeo,2021-07-08,E074,1170.450707399781,96,1,12.19219486874772
BAT,loeo,2021-07-09,E075,2811.8800626794587,96,1,29.290417319577696
BAT,loeo,2021-07-10,E076,438.74263351697743,96,1,4.570235765801848
BAT,loeo,2021-07-11,E077,145.95582170242886,96,1,1.520373142733634
BAT,loeo,2021-07-12,E078,661.8211878187223,96,1,6.893970706445024
BAT,loeo,2021-07-14,E080,810.5242593985661,96,1,8.44296103540173
BAT,loeo,2021-07-16,E082,797.070377237626,96,1,8.302816429558604
BAT,loeo,2021-07-17,E083,376.0410853389726,96,1,3.9170946389476313
BAT,loeo,2021-07-18,E084,207.12605973625818,96,1,2.1575631222526894
BAT,loeo,2021-07-19,E085,931.3029201191227,96,1,9.701072084574195
BAT,loeo,2021-07-20,E086,928.6954921605504,96,1,9.6739113766724
BAT,loeo,2021-07-21,E087,1048.5329512633548,96,1,10.922218242326613
BAT,loeo,2021-07-22,E088,705.2235572090447,96,1,7.346078720927548
BAT,loeo,2021-07-23,E089,962.6531942997133,96,1,10.027637440622014
BAT,loeo,2021-07-24,E090,410.693034316364,96,1,4.2780524407954585
BAT,loeo,2021-07-25,E091,375.7061657506069,96,1,3.9136058932354882
BAT,loeo,2021-07-26,E092,891.3075523628395,96,1,9.284453670446245
BAT,loeo,2021-07-27,E093,1389.212954484201,96,1,14.470968275877093
BAT,loeo,2021-07-28,E094,1387.3140585328044,96,2,14.451188109716712
BAT,loeo,2021-07-29,E095,954.8892616207004,96,1,9.946763141882295
BAT,loeo,2021-07-30,E094,3583.878572824734,96,2,37.33206846692431
BAT,loeo,2021-07-31,E096,163.8164713031186,96,1,1.706421576074152
BAT,loeo,2021-08-01,E097,106.26330301866369,96,1,1.1069094064444134
BAT,loeo,2021-08-02,E098,154.99418751601155,96,1,1.6145227866251204
BAT,loeo,2021-08-03,E099,139.17004390998466,96,1,1.4496879573956736
BAT,loeo,2021-08-04,E100,89.22282403459342,96,1,0.9294044170270147
BAT,loeo,2021-08-05,E101,109.65077953113848,96,1,1.142195620116026
BAT,loeo,2021-08-06,E102,122.64104472216388,96,1,1.2775108825225405
BAT,loeo,2021-08-07,E103,130.68065688832127,96,1,1.3612568425866798
BAT,loeo,2021-08-08,E104,155.7278393492299,96,1,1.6221649932211448
BAT,loeo,2021-08-09,E105,1023.9685118396333,96,1,10.66633866499618
BAT,loeo,2021-08-10,E106,803.7624993952661,96,1,8.372526035367356
BAT,loeo,2021-08-11,E107,986.7393410462439,96,1,10.27853480256504
BAT,loeo,2021-08-12,E108,788.4893326949311,96,1,8.213430548905533
BAT,loeo,2021-08-13,E109,940.211720688398,96,1,9.793872090504147
BAT,loeo,2021-08-14,E110,385.0175610734809,96,1,4.010599594515426
BAT,loeo,2021-08-15,E111,95.24741157675668,96,1,0.992160537257882
BAT,loeo,2021-08-16,E112,1818.4458983202226,96,1,18.942144774168984
BAT,loeo,2021-08-17,E113,836.2443603162765,96,1,8.710878753294546
BAT,loeo,2021-08-18,E114,884.6753586087052,96,1,9.21536831884068
BAT,loeo,2021-08-19,E115,612.2541555880057,96,1,6.377647454041726
BAT,loeo,2021-08-20,E116,743.3819559139139,96,1,7.743562040769937
BAT,loeo,2021-08-21,E117,320.57834166293674,96,1,3.339357725655591
BAT,loeo,2021-08-22,E118,135.06346270262992,96,1,1.4069110698190617
BAT,loeo,2021-08-23,E119,629.759017896401,96,1,6.559989769754178
BAT,loeo,2021-08-24,E120,778.8923180242607,96,1,8.11346164608605
BAT,loeo,2021-08-25,E121,672.3823156821604,96,1,7.003982455022505
BAT,loeo,2021-08-26,E122,736.6177395387649,96,1,7.673101453528801
BAT,loeo,2021-08-27,E123,940.6277668718806,96,1,9.798205904915422
BAT,loeo,2021-08-28,E124,836.4036757114532,70,1,11.948623938735045
BAT,loeo,2021-08-29,E125,111.77575539829209,50,1,2.235515107965842
BAT,loeo,2021-08-30,E126,673.4903227935167,96,1,7.015524195765799
BAT,loeo,2021-08-31,E127,837.5771290250416,96,1,8.724761760677517
BAT,random5,2021-01-01,E000,2373.7654037022207,96,1,24.726722955231466
BAT,random5,2021-01-02,E001,2356.4488623645025,96,7,24.5463423162969
BAT,random5,2021-01-03,E002,129.14250147218553,96,2,1.345234390335266
BAT,random5,2021-01-04,E003,3708.16806040147,96,4,38.62675062918198
BAT,random5,2021-01-05,E004,146.56530437549998,96,15,1.5267219205781248
BAT,random5,2021-01-06,E004,129.25682169900858,96,15,1.3464252260313394
BAT,random5,2021-01-07,E005,2733.5198870136182,96,2,28.47416548972519
BAT,random5,2021-01-08,E006,1131.9642453195465,96,4,11.79129422207861
BAT,random5,2021-01-09,E007,3986.8458883326934,96,1,41.52964467013222
BAT,random5,2021-01-10,E008,5002.54319861604,96,1,52.10982498558375
BAT,random5,2021-01-11,E009,3146.1284636180662,96,4,32.77217149602152
BAT,random5,2021-01-12,E004,114.65659730029947,96,15,1.1943395552114529
BAT,random5,2021-01-13,E004,113.9843810737664,96,15,1.1873373028517333
BAT,random5,2021-01-14,E010,2867.4872250345084,96,3,29.869658594109463
BAT,random5,2021-01-15,E011,1083.3933105867652,96,4,11.285346985278805
BAT,random5,2021-01-16,E012,3554.132024438113,96,1,37.02220858789701
BAT,random5,2021-01-17,E013,8289.693454122425,96,4,86.35097348044194
BAT,random5,2021-01-18,E014,3303.1677042407464,96,4,34.407996919174444
BAT,random5,2021-01-19,E004,142.79033473750553,96,15,1.4873993201823492
BAT,random5,2021-01-20,E004,123.81679260333472,96,15,1.2897582562847367
BAT,random5,2021-01-21,E015,3207.487868232325,96,2,33.41133196075339
BAT,random5,2021-01-22,E016,941.4698848884551,96,4,9.806977967588073
BAT,random5,2021-01-23,E017,8034.74261194634,96,4,83.6952355411077
BAT,random5,2021-01-24,E018,10847.99290228889,96,4,112.99992606550927
BAT,random5,2021-01-25,E019,3463.814102401577,96,4,36.08139690001643
BAT,random5,2021-01-26,E004,136.44614919128537,96,15,1.4213140540758893
BAT,random5,2021-01-27,E004,123.87680335536031,96,15,1.2903833682850032
BAT,random5,2021-01-28,E020,3002.6976503123196,96,2,31.278100524086664
BAT,random5,2021-01-29,E021,916.3351209229977,96,3,9.54515750961456
BAT,random5,2021-01-30,E022,8316.87564470417,96,3,86.63412129900178
BAT,random5,2021-01-31,E004,191.46496602159993,96,15,1.994426729391666
BAT,random5,2021-02-01,E023,3018.5269859988543,96,3,31.442989437488066
BAT,random5,2021-02-02,E024,833.3173974425581,96,3,8.680389556693314
BAT,random5,2021-02-03,E025,886.5623799223499,96,3,9.235024790857812
BAT,random5,2021-02-04,E003,1328.8109751737272,96,4,13.841780991392993
BAT,random5,2021-02-05,E001,8338.498851113647,96,7,86.85936303243382
BAT,random5,2021-02-06,E026,3694.906452841932,96,6,38.48860888377013
BAT,random5,2021-02-07,E027,119.29949810596477,96,5,1.2427031052704665
BAT,random5,2021-02-08,E006,2977.982728949737,96,4,31.02065342655976
BAT,random5,2021-02-09,E028,806.8483411238851,96,3,8.40467022004047
BAT,random5,2021-02-10,E029,2719.740218126165,96,3,28.330627272147552
BAT,random5,2021-02-11,E009,10097.73743452253,96,4,105.18476494294303
BAT,random5,2021-02-12,E026,2391.021378994799,96,6,24.906472697862487
BAT,random5,2021-02-13,E026,2484.3350679165587,96,6,25.878490290797487
BAT,random5,2021-02-14,E027,107.43628725889693,96,5,1.1191279922801762
BAT,random5,2021-02-15,E011,3269.755311854333,96,4,34.0599511651493
BAT,random5,2021-02-16,E030,704.1536855972438,96,3,7.334934224971289
BAT,random5,2021-02-17,E013,757.7369381656054,96,4,7.893093105891722
BAT,random5,2021-02-18,E014,898.8031084084428,96,4,9.362532379254612
BAT,random5,2021-02-19,E031,8585.827297300468,96,2,89.43570101354653
BAT,random5,2021-02-20,E026,379.5848149131755,96,6,3.954008488678911
BAT,random5,2021-02-21,E027,120.92161676985677,96,5,1.259600174686008
BAT,random5,2021-02-22,E016,3435.8189916829438,96,4,35.789781163364
BAT,random5,2021-02-23,E017,882.3877957754485,96,4,9.191539539327588
BAT,random5,2021-02-24,E018,982.4242985627628,96,4,10.233586443362112
BAT,random5,2021-02-25,E019,1226.7438168712556,96,4,12.778581425742246
BAT,random5,2021-02-26,E032,8400.394193428338,96,2,87.50410618154518
BAT,random5,2021-02-27,E026,372.4039588665005,96,6,3.87920790485938
BAT,random5,2021-02-28,E027,111.84777701664075,96,5,1.1650810105900078
BAT,random5,2021-03-01,E023,10299.900997056018,96,3,107.29063538600019
BAT,random5,2021-03-02,E024,2830.9764547700224,96,3,29.489338070521068
BAT,random5,2021-03-03,E025,923.6374308318502,96,3,9.621223237831773
BAT,random5,2021-03-04,E003,1243.0610071419528,96,4,12.948552157728676
BAT,random5,2021-03-05,E004,142.4400657268693,96,15,1.4837506846548887
BAT,random5,2021-03-06,E001,266.45763148339296,96,7,2.77560032795201
BAT,random5,2021-03-07,E033,7885.005775812041,96,1,82.13547683137543
BAT,random5,2021-03-08,E006,2797.7144733304517,96,4,29.142859097192204
BAT,random5,2021-03-09,E028,837.3528017416622,96,3,8.722425018142316
BAT,random5,2021-03-10,E029,1195.7805124001247,96,3,12.456047004167965
BAT,random5,2021-03-11,E009,832.8606280565413,96,4,8.675631542255639
BAT,random5,2021-03-12,E004,133.20260917639644,96,15,1.3875271789207961
BAT,random5,2021-03-13,E001,235.88772425437222,96,7,2.457163794316377
BAT,random5,2021-03-14,E010,8680.219327206676,96,3,90.41895132506954
BAT,random5,2021-03-15,E011,3230.4453072069696,96,4,33.6504719500726
BAT,random5,2021-03-16,E030,662.1160296805441,96,3,6.897041975839001
BAT,random5,2021-03-17,E013,844.2380494468714,96,4,8.79414634840491
BAT,random5,2021-03-18,E014,845.2299380645679,96,4,8.804478521505915
BAT,random5,2021-03-19,E004,136.2298516560071,96,15,1.4190609547500739
BAT,random5,2021-03-20,E001,382.599675893287,96,7,3.9854132905550728
BAT,random5,2021-03-21,E034,8486.611029266893,96,1,88.40219822153013
BAT,random5,2021-03-22,E016,3322.8544209674083,96,4,34.61306688507717
BAT,random5,2021-03-23,E017,1062.2779936923664,96,4,11.065395767628816
BAT,random5,2021-03-24,E018,1107.9792562628777,96,4,11.541450586071642
BAT,random5,2021-03-25,E019,1207.4120944014435,96,4,12.577209316681703
BAT,random5,2021-03-26,E004,131.16224407307897,96,15,1.3662733757612393
BAT,random5,2021-03-27,E001,306.5315465196352,96,7,3.1930369429128667
BAT,random5,2021-03-28,E035,8424.523663685559,96,1,87.7554548300579
BAT,random5,2021-03-29,E021,3064.3971611673205,96,3,31.92080376215959
BAT,random5,2021-03-30,E022,854.244638587865,96,3,8.898381651956926
BAT,random5,2021-03-31,E004,150.3461777556521,96,15,1.5661060182880426
BAT,random5,2021-04-01,E036,3181.8807510057145,96,3,33.144591156309524
BAT,random5,2021-04-02,E037,8246.421508708663,96,3,85.90022404904857
BAT,random5,2021-04-03,E038,753.7099450767171,96,2,7.851145261215803
BAT,random5,2021-04-04,E039,190.9177097417101,96,2,1.9887261431428136
BAT,random5,2021-04-05,E036,983.0739206871103,96,3,10.240353340490733
BAT,random5,2021-04-06,E037,787.4513306519171,96,3,8.202618027624137
BAT,random5,2021-04-07,E040,2903.8734761854685,96,2,30.24868204359863
BAT,random5,2021-04-08,E041,1377.2336505658186,96,2,14.346183860060611
BAT,random5,2021-04-09,E042,2898.80514212696,96,3,30.195886897155834
BAT,random5,2021-04-10,E043,340.3065965724483,96,3,3.5448603809630033
BAT,random5,2021-04-11,E044,145.13798591785255,96,4,1.5118540199776307
BAT,random5,2021-04-12,E045,3357.6835006171796,96,6,34.97586979809562
BAT,random5,2021-04-13,E045,863.4267406501506,96,6,8.994028548439069
BAT,random5,2021-04-14,E045,1151.4448497720182,96,6,11.994217185125189
BAT,random5,2021-04-15,E045,900.3262290931693,96,6,9.378398219720514
BAT,random5,2021-04-16,E045,952.7522765422941,96,6,9.924502880648896
BAT,random5,2021-04-17,E043,200.64553106679764,96,3,2.090057615279142
BAT,random5,2021-04-18,E044,148.3138952627296,96,4,1.5449364089867668
BAT,random5,2021-04-19,E046,874.8239056914772,96,3,9.112749017619555
BAT,random5,2021-04-20,E046,3052.6482877077706,96,3,31.79841966362261
BAT,random5,2021-04-21,E047,3193.9952745085498,96,5,33.27078410946406
BAT,random5,2021-04-22,E047,1051.8001490044542,96,5,10.95625155212973
BAT,random5,2021-04-23,E047,966.186516562598,96,5,10.064442880860396
BAT,random5,2021-04-24,E048,390.15484412205024,96,2,4.06411295960469
BAT,random5,2021-04-25,E044,209.3266076492448,96,4,2.1804854963463
BAT,random5,2021-04-26,E049,3243.1698477327745,96,3,33.7830192472164
BAT,random5,2021-04-27,E049,1491.959977826401,96,3,15.54124976902501
BAT,random5,2021-04-28,E050,1310.395464707541,96,3,13.649952757370217
BAT,random5,2021-04-29,E050,1256.7317987788988,96,3,13.090956237280196
BAT,random5,2021-04-30,E047,1170.2521496491968,96,5,12.1901265588458
BAT,random5,2021-05-01,E038,381.64174500535654,96,2,3.975434843805797
BAT,random5,2021-05-02,E039,136.17795343465633,96,2,1.41852034827767
BAT,random5,2021-05-03,E036,863.8694841009051,96,3,8.998640459384427
BAT,random5,2021-05-04,E037,717.680698908952,96,3,7.475840613634916
BAT,random5,2021-05-05,E051,2996.3057639165304,96,1,31.211518374130524
BAT,random5,2021-05-06,E040,1833.5499598780807,96,2,19.099478748730007
BAT,random5,2021-05-07,E041,1439.1140278861312,96,2,14.990771123813866
BAT,random5,2021-05-08,E043,329.95888169960574,96,3,3.4370716843708933
BAT,random5,2021-05-09,E042,7766.286188669579,96,3,80.89881446530812
BAT,random5,2021-05-10,E042,785.0292063725274,96,3,8.177387566380494
BAT,random5,2021-05-11,E052,880.5372093000497,96,1,9.172262596875518
BAT,random5,2021-05-12,E053,1016.1406558814317,96,1,10.584798498764913
BAT,random5,2021-05-13,E054,1307.709893230478,96,1,13.621978054484146
BAT,random5,2021-05-14,E055,1499.8362057784248,96,1,15.623293810191925
BAT,random5,2021-05-15,E056,499.35276197867483,96,1,5.201591270611196
BAT,random5,2021-05-16,E044,205.5268122128892,96,4,2.1409042938842626
BAT,random5,2021-05-17,E057,1026.7434946570315,96,1,10.695244736010745
BAT,random5,2021-05-18,E045,1059.4639145909687,96,6,11.036082443655923
BAT,random5,2021-05-19,E058,3922.1479248711576,96,1,40.85570755074122
BAT,random5,2021-05-20,E059,974.627283503472,96,1,10.1523675364945
BAT,random5,2021-05-21,E060,1090.2391280109246,96,1,11.35665758344713
BAT,random5,2021-05-22,E048,500.18871975100524,96,2,5.210299164072971
BAT,random5,2021-05-23,E061,170.83298373331462,96,1,1.7795102472220272
BAT,random5,2021-05-24,E046,898.0931500924131,96,3,9.355136980129304
BAT,random5,2021-05-25,E047,1199.4218533478584,96,5,12.49397763904019
BAT,random5,2021-05-26,E062,1444.5652461370012,96,1,15.047554647260428
BAT,random5,2021-05-27,E049,1464.6271071892183,96,3,15.256532366554358
BAT,random5,2021-05-28,E050,1278.2010711886894,96,3,13.314594491548847
BAT,random5,2021-05-29,E063,338.9070998527176,96,1,3.5302822901324746
BAT,random5,2021-05-30,E004,128.17471942594767,96,15,1.3351533273536216
BAT,random5,2021-05-31,E064,787.4065382384472,96,1,8.202151439983824
BAT,random5,2021-06-01,E023,725.6079875632959,96,3,7.558416537117665
BAT,random5,2021-06-02,E024,683.4646709911788,96,3,7.119423656158112
BAT,random5,2021-06-03,E025,903.0307532417992,96,3,9.406570346268742
BAT,random5,2021-06-04,E003,1373.5033579867236,96,4,14.307326645695037
BAT,random5,2021-06-05,E001,273.13315493611685,96,7,2.8451370305845507
BAT,random5,2021-06-06,E002,101.14593549401975,96,2,1.0536034947293724
BAT,random5,2021-06-07,E005,564.7031487115299,96,2,5.8823244657451035
